,species_name,coded_property_name,collapsed_data
1044,Carex_polymascula,maximum_plant_height,70cm
1045,Carex_polyschoenoides,maximum_inflorescence_length,40mm;27mm
1046,Carex_polyschoenoides,maximum_inflorescence_width,3mm;2mm
1047,Carex_polyschoenoides,maximum_leaf_width,3mm
1048,Carex_polyschoenoides,maximum_plant_height,35cm
1049,Carex_pomiensis,maximum_leaf_width,3mm
1050,Carex_pomiensis,maximum_plant_height,50cm
1051,Carex_praeclara,maximum_leaf_width,5mm
1052,Carex_praeclara,maximum_plant_height,30cm
1053,Carex_praelonga,maximum_leaf_width,8mm
1054,Carex_praelonga,maximum_plant_height,90cm
1055,Carex_prolongata,maximum_leaf_width,4mm
1056,Carex_prolongata,maximum_plant_height,
1057,Carex_pruinosa,maximum_inflorescence_length,40mm
1058,Carex_pruinosa,maximum_inflorescence_width,6mm
1059,Carex_pruinosa,maximum_leaf_width,5mm
1060,Carex_pruinosa,maximum_plant_height,80cm
1061,Carex_przewalskii,maximum_leaf_width,3mm
1062,Carex_przewalskii,maximum_plant_height,45cm
1063,Carex_pseudocuraica,maximum_inflorescence_length,3cm
1064,Carex_pseudocuraica,maximum_leaf_width,3mm
1065,Carex_pseudocuraica,maximum_plant_height,40cm
1066,Carex_pseudocyperus,maximum_leaf_width,8mm
1067,Carex_pseudocyperus,maximum_plant_height,70cm
1068,Carex_pseudodispalata,maximum_leaf_width,8mm
1069,Carex_pseudodispalata,maximum_plant_height,60cm
1070,Carex_pseudofoetida,maximum_inflorescence_length,12mm
1071,Carex_pseudofoetida,maximum_inflorescence_width,8mm
1072,Carex_pseudofoetida,maximum_leaf_width,2mm
1073,Carex_pseudofoetida,maximum_plant_height,10cm
1074,Carex_pseudohumilis,maximum_inflorescence_width,
1075,Carex_pseudohumilis,maximum_leaf_width,2mm
1076,Carex_pseudohumilis,maximum_plant_height,5cm
1077,Carex_pseudolaticeps,maximum_leaf_width,10mm
1078,Carex_pseudolaticeps,maximum_plant_height,33cm
1079,Carex_pseudoligulata,maximum_leaf_width,9mm
1080,Carex_pseudoligulata,maximum_plant_height,65cm
1081,Carex_pseudolongerostrata,maximum_leaf_width,3.5mm
1082,Carex_pseudolongerostrata,maximum_plant_height,30cm
1083,Carex_pseudophyllocephala,maximum_leaf_width,5mm
1084,Carex_pseudophyllocephala,maximum_plant_height,15cm
1085,Carex_pseudosupina,maximum_leaf_width,1mm
1086,Carex_pseudosupina,maximum_plant_height,8cm
1087,Carex_pseudotristachya,maximum_inflorescence_length,25mm;25mm
1088,Carex_pseudotristachya,maximum_inflorescence_width,
1089,Carex_pseudotristachya,maximum_leaf_width,5mm
1090,Carex_pseudotristachya,maximum_plant_height,20cm
1091,Carex_psychrophila,maximum_inflorescence_length,20mm
1092,Carex_psychrophila,maximum_inflorescence_width,
1093,Carex_psychrophila,maximum_leaf_width,3mm
1094,Carex_psychrophila,maximum_plant_height,60cm
1095,Carex_pterocaulos,maximum_inflorescence_width,
1096,Carex_pterocaulos,maximum_leaf_width,11mm
1097,Carex_pterocaulos,maximum_plant_height,45cm;1.5mm
1098,Carex_pumila,maximum_inflorescence_length,2.5cm
1099,Carex_pumila,maximum_inflorescence_width,
1100,Carex_pumila,maximum_leaf_width,4mm
1101,Carex_pumila,maximum_plant_height,30cm
1102,Carex_purpureosquamata,maximum_leaf_width,7mm
1103,Carex_purpureosquamata,maximum_plant_height,65cm
1104,Carex_purpureotincta,maximum_leaf_width,12mm
1105,Carex_purpureotincta,maximum_plant_height,90cm
1106,Carex_purpureovagina,maximum_inflorescence_length,50mm;3.2cm
1107,Carex_purpureovagina,maximum_inflorescence_width,2.5mm;0.4cm
1108,Carex_purpureovagina,maximum_leaf_width,
1109,Carex_purpureovagina,maximum_plant_height,28cm
1110,Carex_putuoensis,maximum_leaf_width,4mm
1111,Carex_putuoensis,maximum_plant_height,
1112,Carex_pycnostachya,maximum_leaf_width,6mm
1113,Carex_pycnostachya,maximum_plant_height,50cm
1114,Carex_qingdaoensis,maximum_inflorescence_length,5cm
1115,Carex_qingdaoensis,maximum_inflorescence_width,
1116,Carex_qingdaoensis,maximum_leaf_width,5mm
1117,Carex_qingdaoensis,maximum_plant_height,40cm
1118,Carex_qinghaiensis,maximum_leaf_width,4mm
1119,Carex_qinghaiensis,maximum_plant_height,40cm
1120,Carex_qingliangensis,maximum_leaf_width,7mm
1121,Carex_qingliangensis,maximum_plant_height,55cm
1122,Carex_qingyangensis,maximum_inflorescence_width,
1123,Carex_qingyangensis,maximum_leaf_width,4mm
1124,Carex_qingyangensis,maximum_plant_height,40cm
1125,Carex_qiyunensis,maximum_inflorescence_length,65mm;30mm
1126,Carex_qiyunensis,maximum_inflorescence_width,3mm;6mm
1127,Carex_qiyunensis,maximum_leaf_width,3mm
1128,Carex_qiyunensis,maximum_plant_height,40cm
1129,Carex_quadriflora,maximum_inflorescence_width,
1130,Carex_quadriflora,maximum_leaf_width,4mm
1131,Carex_quadriflora,maximum_plant_height,30cm
1132,Carex_raddei,maximum_leaf_width,4mm
1133,Carex_raddei,maximum_plant_height,100cm
1134,Carex_radiciflora,maximum_leaf_width,2cm;70cm
1135,Carex_radiciflora,maximum_plant_height,
1136,Carex_radicina,maximum_leaf_width,8mm
1137,Carex_radicina,maximum_plant_height,50cm
1138,Carex_rafflesiana,maximum_leaf_width,13mm
1139,Carex_rafflesiana,maximum_plant_height,200cm
1140,Carex_rara,maximum_inflorescence_length,12mm;10mm
1141,Carex_rara,maximum_leaf_width,1mm
1142,Carex_rara,maximum_plant_height,30cm
1143,Carex_recurvisaccus,maximum_leaf_width,1.5cm
1144,Carex_recurvisaccus,maximum_plant_height,75cm
1145,Carex_regeliana,maximum_leaf_width,5mm
1146,Carex_regeliana,maximum_plant_height,70cm
1147,Carex_remotiuscula,maximum_inflorescence_length,6mm
1148,Carex_remotiuscula,maximum_inflorescence_width,5mm
1149,Carex_remotiuscula,maximum_leaf_width,2mm
1150,Carex_remotiuscula,maximum_plant_height,50cm
1151,Carex_reptabunda,maximum_inflorescence_length,12mm
1152,Carex_reptabunda,maximum_inflorescence_width,10mm
1153,Carex_reptabunda,maximum_leaf_width,1.5mm
1154,Carex_reptabunda,maximum_plant_height,60cm
1155,Carex_retrofracta,maximum_leaf_width,1.8cm
1156,Carex_retrofracta,maximum_plant_height,100cm
1157,Carex_rhizopoda,maximum_inflorescence_length,70mm;2cm
1158,Carex_rhizopoda,maximum_inflorescence_width,3mm
1159,Carex_rhizopoda,maximum_leaf_width,4mm
1160,Carex_rhizopoda,maximum_plant_height,60cm
1161,Carex_rhynchachaenium,maximum_leaf_width,28cm;3mm
1162,Carex_rhynchachaenium,maximum_plant_height,10cm
1163,Carex_rhynchophora,maximum_leaf_width,5mm
1164,Carex_rhynchophora,maximum_plant_height,60cm
1165,Carex_rhynchophysa,maximum_inflorescence_length,7.5cm
1166,Carex_rhynchophysa,maximum_inflorescence_width,1.5cm
1167,Carex_rhynchophysa,maximum_leaf_width,15mm
1168,Carex_rhynchophysa,maximum_plant_height,100cm
1169,Carex_ridongensis,maximum_inflorescence_length,4cm
1170,Carex_ridongensis,maximum_inflorescence_width,0.4cm
1171,Carex_ridongensis,maximum_leaf_width,3mm
1172,Carex_ridongensis,maximum_plant_height,80cm
1173,Carex_riparia,maximum_inflorescence_length,6cm
1174,Carex_riparia,maximum_inflorescence_width,
1175,Carex_riparia,maximum_leaf_width,15mm
1176,Carex_riparia,maximum_plant_height,150cm
1177,Carex_rochebrunii,maximum_inflorescence_length,15mm
1178,Carex_rochebrunii,maximum_inflorescence_width,4mm
1179,Carex_rochebrunii,maximum_leaf_width,3mm
1180,Carex_rochebrunii,maximum_plant_height,50cm
1181,Carex_rostrata,maximum_inflorescence_length,6cm
1182,Carex_rostrata,maximum_inflorescence_width,0.8cm
1183,Carex_rostrata,maximum_leaf_width,5mm
1184,Carex_rostrata,maximum_plant_height,100cm
1185,Carex_rubrobrunnea,maximum_inflorescence_length,55mm;70mm
1186,Carex_rubrobrunnea,maximum_inflorescence_width,4mm;4mm
1187,Carex_rubrobrunnea,maximum_leaf_width,4mm
1188,Carex_rubrobrunnea,maximum_plant_height,60cm
1189,Carex_rugata,maximum_inflorescence_length,20mm;28mm
1190,Carex_rugata,maximum_inflorescence_width,2mm;2.5mm
1191,Carex_rugata,maximum_leaf_width,5mm;4mm
1192,Carex_rugata,maximum_plant_height,50cm
1193,Carex_rugulosa,maximum_inflorescence_length,4cm
1194,Carex_rugulosa,maximum_inflorescence_width,
1195,Carex_rugulosa,maximum_leaf_width,5mm
1196,Carex_rugulosa,maximum_plant_height,80cm
1197,Carex_sabulosa,maximum_inflorescence_length,2.5cm;2cm
1198,Carex_sabulosa,maximum_inflorescence_width,1cm;1cm
1199,Carex_sabulosa,maximum_leaf_width,3.5mm
1200,Carex_sabulosa,maximum_plant_height,40cm
1201,Carex_sadoensis,maximum_inflorescence_length,40mm;70mm
1202,Carex_sadoensis,maximum_inflorescence_width,4mm;5mm
1203,Carex_sadoensis,maximum_leaf_width,4mm
1204,Carex_sadoensis,maximum_plant_height,60cm
1205,Carex_sagaensis,maximum_inflorescence_length,8mm
1206,Carex_sagaensis,maximum_leaf_width,
1207,Carex_sagaensis,maximum_plant_height,
1208,Carex_satakeana,maximum_inflorescence_length,25mm;25mm
1209,Carex_satakeana,maximum_inflorescence_width,5mm
1210,Carex_satakeana,maximum_leaf_width,3mm
1211,Carex_satakeana,maximum_plant_height,30cm
1212,Carex_satsumensis,maximum_inflorescence_length,8cm
1213,Carex_satsumensis,maximum_inflorescence_width,1.7cm
1214,Carex_satsumensis,maximum_leaf_width,7mm
1215,Carex_satsumensis,maximum_plant_height,20cm
1216,Carex_saxicola,maximum_inflorescence_length,7.5cm
1217,Carex_saxicola,maximum_inflorescence_width,
1218,Carex_saxicola,maximum_leaf_width,10mm
1219,Carex_saxicola,maximum_plant_height,65cm
1220,Carex_scabrifolia,maximum_inflorescence_length,2cm
1221,Carex_scabrifolia,maximum_inflorescence_width,
1222,Carex_scabrifolia,maximum_leaf_width,3mm
1223,Carex_scabrifolia,maximum_plant_height,60cm
1224,Carex_scabrirostris,maximum_leaf_width,3mm
1225,Carex_scabrirostris,maximum_plant_height,70cm
1226,Carex_scabrisacca,maximum_inflorescence_length,3cm
1227,Carex_scabrisacca,maximum_inflorescence_width,6mm
1228,Carex_scabrisacca,maximum_plant_height,40cm
1229,Carex_scaposa,maximum_leaf_width,5cm
1230,Carex_scaposa,maximum_plant_height,80cm
1231,Carex_schmidtii,maximum_inflorescence_length,30mm
1232,Carex_schmidtii,maximum_inflorescence_width,6mm
1233,Carex_schmidtii,maximum_leaf_width,3mm
1234,Carex_schmidtii,maximum_plant_height,80cm
1235,Carex_schneideri,maximum_leaf_width,4mm
1236,Carex_schneideri,maximum_plant_height,90cm
1237,Carex_sclerocarpa,maximum_leaf_width,6mm
1238,Carex_sclerocarpa,maximum_plant_height,60cm
1239,Carex_scolopendriformis,maximum_inflorescence_width,
1240,Carex_scolopendriformis,maximum_plant_height,30cm;0.8mm
1241,Carex_sedakowii,maximum_leaf_width,
1242,Carex_sedakowii,maximum_plant_height,40cm
1243,Carex_sendaica,maximum_inflorescence_length,
1244,Carex_sendaica,maximum_leaf_width,3mm
1245,Carex_sendaica,maximum_plant_height,35cm;35cm
1246,Carex_serreana,maximum_leaf_width,3mm
1247,Carex_serreana,maximum_plant_height,60cm
1248,Carex_setigera,maximum_leaf_width,3mm
1249,Carex_setigera,maximum_plant_height,35cm;35cm;15cm
1250,Carex_setosa,maximum_inflorescence_length,4cm
1251,Carex_setosa,maximum_inflorescence_width,
1252,Carex_setosa,maximum_leaf_width,4mm
1253,Carex_setosa,maximum_plant_height,45cm
1254,Carex_shaanxiensis,maximum_inflorescence_width,
1255,Carex_shaanxiensis,maximum_leaf_width,2mm
1256,Carex_shaanxiensis,maximum_plant_height,35cm
1257,Carex_shandanica,maximum_leaf_width,3mm
1258,Carex_shandanica,maximum_plant_height,40cm
1259,Carex_shangchengensis,maximum_leaf_width,7mm
1260,Carex_shangchengensis,maximum_plant_height,45cm
1261,Carex_shanghangensis,maximum_inflorescence_length,12mm
1262,Carex_shanghangensis,maximum_inflorescence_width,8mm
1263,Carex_shanghangensis,maximum_leaf_width,2mm
1264,Carex_shanghangensis,maximum_plant_height,40cm
1265,Carex_shuangbaiensis,maximum_inflorescence_length,
1266,Carex_shuangbaiensis,maximum_leaf_width,6mm
1267,Carex_shuangbaiensis,maximum_plant_height,
1268,Carex_shuchengensis,maximum_inflorescence_width,
1269,Carex_shuchengensis,maximum_leaf_width,10mm
1270,Carex_shuchengensis,maximum_plant_height,45cm;2.5mm
1271,Carex_sichouensis,maximum_inflorescence_width,
1272,Carex_sichouensis,maximum_leaf_width,5mm
1273,Carex_sichouensis,maximum_plant_height,100cm;2mm
1274,Carex_siderosticta,maximum_leaf_width,10mm;2.5cm
1275,Carex_siderosticta,maximum_plant_height,30cm
1276,Carex_simulans,maximum_leaf_width,5mm
1277,Carex_simulans,maximum_plant_height,70cm
1278,Carex_sinoaristata,maximum_leaf_width,6mm
1279,Carex_sinoaristata,maximum_plant_height,75cm
1280,Carex_sinodissitiflora,maximum_leaf_width,6mm
1281,Carex_sinodissitiflora,maximum_plant_height,55cm
1282,Carex_siroumensis,maximum_leaf_width,2mm
1283,Carex_siroumensis,maximum_plant_height,22cm
1284,Carex_sociata,maximum_inflorescence_length,40mm
1285,Carex_sociata,maximum_inflorescence_width,4mm
1286,Carex_sociata,maximum_leaf_width,6mm
1287,Carex_sociata,maximum_plant_height,50cm
1288,Carex_songorica,maximum_inflorescence_length,4cm
1289,Carex_songorica,maximum_inflorescence_width,0.6cm
1290,Carex_songorica,maximum_leaf_width,5mm
1291,Carex_songorica,maximum_plant_height,50cm
1292,Carex_spachiana,maximum_leaf_width,3mm
1293,Carex_spachiana,maximum_plant_height,60cm
1294,Carex_speciosa,maximum_inflorescence_width,
1295,Carex_speciosa,maximum_leaf_width,16mm;10mm;5mm;1.6cm;1cm
1296,Carex_speciosa,maximum_plant_height,30cm;1.5mm
1297,Carex_stenocarpa,maximum_inflorescence_length,1.2cm;1.4cm
1298,Carex_stenocarpa,maximum_inflorescence_width,0.5cm;0.7cm
1299,Carex_stenocarpa,maximum_leaf_width,5mm
1300,Carex_stenocarpa,maximum_plant_height,55cm
1301,Carex_stipata,maximum_inflorescence_length,5cm
1302,Carex_stipata,maximum_inflorescence_width,1.5cm
1303,Carex_stipata,maximum_leaf_width,7mm
1304,Carex_stipata,maximum_plant_height,70cm
1305,Carex_stipitinux,maximum_leaf_width,5mm
1306,Carex_stipitinux,maximum_plant_height,100cm;15cm
1307,Carex_stipitiutriculata,maximum_inflorescence_length,8mm
1308,Carex_stipitiutriculata,maximum_leaf_width,
1309,Carex_stipitiutriculata,maximum_plant_height,8cm
1310,Carex_stramentitia,maximum_inflorescence_length,
1311,Carex_stramentitia,maximum_leaf_width,2mm
1312,Carex_stramentitia,maximum_plant_height,75cm
1313,Carex_subcapitata,maximum_leaf_width,5mm
1314,Carex_subcapitata,maximum_plant_height,30cm
1315,Carex_subcernua,maximum_inflorescence_length,50mm
1316,Carex_subcernua,maximum_inflorescence_width,5mm
1317,Carex_subcernua,maximum_leaf_width,5mm
1318,Carex_subcernua,maximum_plant_height,65cm
1319,Carex_subebracteata,maximum_inflorescence_length,18mm;12mm
1320,Carex_subebracteata,maximum_inflorescence_width,3mm
1321,Carex_subebracteata,maximum_leaf_width,2.5mm
1322,Carex_subebracteata,maximum_plant_height,30cm
1323,Carex_subfilicinoides,maximum_inflorescence_width,
1324,Carex_subfilicinoides,maximum_leaf_width,12mm
1325,Carex_subfilicinoides,maximum_plant_height,90cm
1326,Carex_submollicula,maximum_leaf_width,4mm
1327,Carex_submollicula,maximum_plant_height,20cm
1328,Carex_subperakensis,maximum_leaf_width,11mm
1329,Carex_subperakensis,maximum_plant_height,70cm
1330,Carex_subpumila,maximum_inflorescence_length,1.5cm
1331,Carex_subpumila,maximum_inflorescence_width,
1332,Carex_subpumila,maximum_leaf_width,2mm
1333,Carex_subpumila,maximum_plant_height,30cm
1334,Carex_subtransversa,maximum_leaf_width,4mm
1335,Carex_subtransversa,maximum_plant_height,30cm
1336,Carex_subtumida,maximum_leaf_width,7mm
1337,Carex_subtumida,maximum_plant_height,75cm
1338,Carex_sutchuensis,maximum_inflorescence_length,2cm
1339,Carex_sutchuensis,maximum_inflorescence_width,5mm
1340,Carex_sutchuensis,maximum_leaf_width,
1341,Carex_sutchuensis,maximum_plant_height,30cm
1342,Carex_taihuensis,maximum_inflorescence_width,
1343,Carex_taihuensis,maximum_plant_height,65cm
1344,Carex_taipaishanica,maximum_plant_height,40cm
1345,Carex_taldycola,maximum_inflorescence_length,9mm
1346,Carex_taldycola,maximum_inflorescence_width,5mm
1347,Carex_taldycola,maximum_leaf_width,4mm
1348,Carex_taldycola,maximum_plant_height,8cm
1349,Carex_tangiana,maximum_inflorescence_length,3.5cm
1350,Carex_tangiana,maximum_inflorescence_width,0.6cm
1351,Carex_tangiana,maximum_leaf_width,3mm
1352,Carex_tangiana,maximum_plant_height,40cm
1353,Carex_tangii,maximum_inflorescence_length,2.5cm
1354,Carex_tangii,maximum_inflorescence_width,5mm
1355,Carex_tangii,maximum_leaf_width,3mm
1356,Carex_tangii,maximum_plant_height,40cm
1357,Carex_tangulashanensis,maximum_leaf_width,3mm
1358,Carex_tangulashanensis,maximum_plant_height,4cm
1359,Carex_tapinzensis,maximum_leaf_width,4mm
1360,Carex_tapinzensis,maximum_plant_height,70cm
1361,Carex_tarunensis,maximum_leaf_width,3mm
1362,Carex_tarunensis,maximum_plant_height,60cm
1363,Carex_tatsiensis,maximum_inflorescence_length,2cm
1364,Carex_tatsiensis,maximum_inflorescence_width,0.8cm
1365,Carex_tatsiensis,maximum_leaf_width,2mm
1366,Carex_tatsiensis,maximum_plant_height,30cm
1367,Carex_tatsutakensis,maximum_inflorescence_length,12mm
1368,Carex_tatsutakensis,maximum_inflorescence_width,
1369,Carex_tatsutakensis,maximum_leaf_width,8mm
1370,Carex_tatsutakensis,maximum_plant_height,30cm
1371,Carex_teinogyna,maximum_leaf_width,3mm
1372,Carex_teinogyna,maximum_plant_height,90cm;60cm
1373,Carex_tenebrosa,maximum_leaf_width,8mm
1374,Carex_tenebrosa,maximum_plant_height,150cm
1375,Carex_tenuiflora,maximum_leaf_width,1.5mm
1376,Carex_tenuiflora,maximum_plant_height,50cm
1377,Carex_tenuiformis,maximum_inflorescence_length,
1378,Carex_tenuiformis,maximum_leaf_width,2.5mm
1379,Carex_tenuiformis,maximum_plant_height,40cm
1380,Carex_tenuipaniculata,maximum_leaf_width,5mm
1381,Carex_tenuipaniculata,maximum_plant_height,40cm
1382,Carex_tenuispicula,maximum_inflorescence_length,40mm
1383,Carex_tenuispicula,maximum_inflorescence_width,2mm
1384,Carex_tenuispicula,maximum_leaf_width,3mm
1385,Carex_teres,maximum_leaf_width,6mm
1386,Carex_teres,maximum_plant_height,90cm
1387,Carex_thibetica,maximum_leaf_width,17mm;12mm;17mm
1388,Carex_thibetica,maximum_plant_height,50cm
1389,Carex_thomsonii,maximum_inflorescence_length,9.5cm;7mm
1390,Carex_thomsonii,maximum_inflorescence_width,4mm
1391,Carex_thomsonii,maximum_leaf_width,3mm
1392,Carex_thomsonii,maximum_plant_height,30cm
1393,Carex_thunbergii,maximum_inflorescence_length,40mm
1394,Carex_thunbergii,maximum_inflorescence_width,4mm
1395,Carex_thunbergii,maximum_leaf_width,
1396,Carex_thunbergii,maximum_plant_height,100cm
1397,Carex_tianmushanica,maximum_inflorescence_length,60mm;50mm
1398,Carex_tianmushanica,maximum_inflorescence_width,5.5mm;5mm
1399,Carex_tianmushanica,maximum_leaf_width,7mm
1400,Carex_tianmushanica,maximum_plant_height,50cm
1401,Carex_transversa,maximum_leaf_width,5mm
1402,Carex_transversa,maximum_plant_height,60cm
1403,Carex_tricephala,maximum_inflorescence_length,8mm
1404,Carex_tricephala,maximum_inflorescence_width,7mm
1405,Carex_tricephala,maximum_leaf_width,8mm
1406,Carex_tricephala,maximum_plant_height,40cm
1407,Carex_tristachya,maximum_inflorescence_length,40mm;30mm
1408,Carex_tristachya,maximum_inflorescence_width,1.5mm;3mm
1409,Carex_tristachya,maximum_leaf_width,5mm;4mm
1410,Carex_tristachya,maximum_plant_height,45cm
1411,Carex_truncatigluma,maximum_inflorescence_length,50mm
1412,Carex_truncatigluma,maximum_inflorescence_width,3mm
1413,Carex_truncatigluma,maximum_plant_height,30cm
1414,Carex_tsaiana,maximum_inflorescence_width,
1415,Carex_tsaiana,maximum_leaf_width,1.5mm
1416,Carex_tsaiana,maximum_plant_height,16cm
1417,Carex_tsiangii,maximum_inflorescence_length,
1418,Carex_tsiangii,maximum_leaf_width,7mm
1419,Carex_tsiangii,maximum_plant_height,60cm
1420,Carex_tsoi,maximum_inflorescence_width,
1421,Carex_tsoi,maximum_leaf_width,5.5mm
1422,Carex_tsoi,maximum_plant_height,15cm
1423,Carex_tuminensis,maximum_leaf_width,10mm
1424,Carex_tuminensis,maximum_plant_height,100cm
1425,Carex_tungfangensis,maximum_inflorescence_length,10cm
1426,Carex_tungfangensis,maximum_inflorescence_width,
1427,Carex_tungfangensis,maximum_leaf_width,7mm
1428,Carex_tungfangensis,maximum_plant_height,80cm
1429,Carex_turkestanica,maximum_leaf_width,3mm
1430,Carex_turkestanica,maximum_plant_height,30cm
1431,Carex_uda,maximum_inflorescence_length,12mm
1432,Carex_uda,maximum_leaf_width,3mm
1433,Carex_ulobasis,maximum_leaf_width,2.5mm
1434,Carex_ulobasis,maximum_plant_height,25cm
1435,Carex_unisexualis,maximum_inflorescence_length,8cm
1436,Carex_unisexualis,maximum_inflorescence_width,1cm;6mm;8mm;3mm
1437,Carex_unisexualis,maximum_leaf_width,2.5mm
1438,Carex_unisexualis,maximum_plant_height,15cm;50cm
1439,Carex_urelytra,maximum_inflorescence_width,2mm;4mm
1440,Carex_urelytra,maximum_leaf_width,5mm
1441,Carex_urelytra,maximum_plant_height,60cm
1442,Carex_ussuriensis,maximum_leaf_width,
1443,Carex_ussuriensis,maximum_plant_height,40cm
1444,Carex_vaginata,maximum_leaf_width,5mm;5mm
1445,Carex_vaginata,maximum_plant_height,50cm
1446,Carex_vanheurckii,maximum_leaf_width,2mm
1447,Carex_vanheurckii,maximum_plant_height,30cm
1448,Carex_vesicaria,maximum_inflorescence_length,7cm
1449,Carex_vesicaria,maximum_inflorescence_width,1.5cm
1450,Carex_vesicaria,maximum_leaf_width,5mm
1451,Carex_vesicaria,maximum_plant_height,100cm
1452,Carex_vesicata,maximum_inflorescence_length,4cm
1453,Carex_vesicata,maximum_inflorescence_width,
1454,Carex_vesicata,maximum_leaf_width,4mm
1455,Carex_vesicata,maximum_plant_height,70cm
1456,Carex_viridimarginata,maximum_inflorescence_width,
1457,Carex_viridimarginata,maximum_leaf_width,
1458,Carex_viridimarginata,maximum_plant_height,20cm
1459,Carex_vulpina,maximum_inflorescence_length,4.5cm
1460,Carex_vulpina,maximum_inflorescence_width,2cm
1461,Carex_vulpina,maximum_leaf_width,7mm
1462,Carex_vulpina,maximum_plant_height,70cm
1463,Carex_wahuensis,maximum_inflorescence_length,7mm;6mm
1464,Carex_wahuensis,maximum_inflorescence_width,6mm;0.8mm
1465,Carex_wahuensis,maximum_leaf_width,12mm
1466,Carex_wahuensis,maximum_plant_height,100cm;2mm
1467,Carex_wawuensis,maximum_inflorescence_length,60mm;85mm
1468,Carex_wawuensis,maximum_inflorescence_width,2mm
1469,Carex_wawuensis,maximum_leaf_width,6mm
1470,Carex_wawuensis,maximum_plant_height,50cm
1471,Carex_wenshanensis,maximum_inflorescence_length,5cm
1472,Carex_wenshanensis,maximum_inflorescence_width,
1473,Carex_wenshanensis,maximum_leaf_width,5mm
1474,Carex_wenshanensis,maximum_plant_height,60cm
1475,Carex_wui,maximum_leaf_width,8mm
1476,Carex_wui,maximum_plant_height,100cm
1477,Carex_wushanensis,maximum_leaf_width,3mm
1478,Carex_wushanensis,maximum_plant_height,40cm
1479,Carex_wutuensis,maximum_inflorescence_length,
1480,Carex_wutuensis,maximum_leaf_width,2mm
1481,Carex_wutuensis,maximum_plant_height,40cm
1482,Carex_wuyishanensis,maximum_leaf_width,7mm
1483,Carex_wuyishanensis,maximum_plant_height,65cm
1484,Carex_xiangxiensis,maximum_leaf_width,17mm
1485,Carex_xiangxiensis,maximum_plant_height,90cm
1486,Carex_xiphium,maximum_leaf_width,8mm
1487,Carex_xiphium,maximum_plant_height,45cm
1488,Carex_yajiangensis,maximum_leaf_width,2mm
1489,Carex_yajiangensis,maximum_plant_height,50cm
1490,Carex_yamatsutana,maximum_inflorescence_length,2cm
1491,Carex_yamatsutana,maximum_leaf_width,3mm
1492,Carex_yamatsutana,maximum_plant_height,
1493,Carex_yangshuoensis,maximum_inflorescence_length,4.5cm
1494,Carex_yangshuoensis,maximum_inflorescence_width,0.4cm
1495,Carex_yangshuoensis,maximum_leaf_width,10mm
1496,Carex_yangshuoensis,maximum_plant_height,40cm
1497,Carex_ypsilandrifolia,maximum_leaf_width,3cm
1498,Carex_ypsilandrifolia,maximum_plant_height,20cm
1499,Carex_yuexiensis,maximum_inflorescence_width,
1500,Carex_yuexiensis,maximum_leaf_width,1.5mm
1501,Carex_yuexiensis,maximum_plant_height,35cm
1502,Carex_yulungshanensis,maximum_inflorescence_length,40mm
1503,Carex_yulungshanensis,maximum_inflorescence_width,4mm
1504,Carex_yulungshanensis,maximum_leaf_width,2mm
1505,Carex_yulungshanensis,maximum_plant_height,50cm
1506,Carex_yunlingensis,maximum_inflorescence_length,2.5cm
1507,Carex_yunlingensis,maximum_inflorescence_width,0.7cm
1508,Carex_yunlingensis,maximum_leaf_width,5mm
1509,Carex_yunlingensis,maximum_plant_height,40cm
1510,Carex_yunnanensis,maximum_leaf_width,3mm
1511,Carex_yunnanensis,maximum_plant_height,85cm;50cm
1512,Carex_yunyiana,maximum_inflorescence_length,2.5cm
1513,Carex_yunyiana,maximum_plant_height,40cm
1514,Carex_zekogensis,maximum_leaf_width,2mm
1515,Carex_zekogensis,maximum_plant_height,20cm;0.8mm
1516,Carex_zhenkangensis,maximum_inflorescence_length,
1517,Carex_zhenkangensis,maximum_leaf_width,10mm
1518,Carex_zhenkangensis,maximum_plant_height,70cm
1519,Carex_zhonghaiensis,maximum_inflorescence_length,40mm
1520,Carex_zhonghaiensis,maximum_inflorescence_width,5mm
1521,Carex_zhonghaiensis,maximum_leaf_width,3mm
1522,Carex_zhonghaiensis,maximum_plant_height,70cm;2mm
1523,Carex_zizaniifolia,maximum_inflorescence_length,
1524,Carex_zizaniifolia,maximum_leaf_width,2.5cm
1525,Carex_zizaniifolia,maximum_plant_height,70cm
1526,Carex_zunyiensis,maximum_leaf_width,1.5cm;70cm
1527,Carex_zunyiensis,maximum_plant_height,
